,student_id,name,class,study,gpa,is_greek,is_on_campus,distance_to_campus,is_female,is_sprinklered,coverage,claim_id,amount,risk_tier,holdout
22371,5584,"Garman, Paul",4,Business,2.308851359,0,0,0.0,1.0,1,Personal Property,0,0.0,3,0
22372,5585,"Asamoah, Brianna",1,Science,2.662608589,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,0
22373,5585,"Asamoah, Brianna",1,Science,2.662608589,0,0,0.0,0.0,1,Guest Medical,0,0.0,1,0
22374,5585,"Asamoah, Brianna",1,Science,2.662608589,0,0,0.0,0.0,1,Liability,0,0.0,1,0
22375,5585,"Asamoah, Brianna",1,Science,2.662608589,0,0,0.0,0.0,1,Personal Property,0,0.0,1,0
22376,5586,"Bowling, Maria",3,Other,3.018913788,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,2,0
22377,5586,"Bowling, Maria",3,Other,3.018913788,0,0,0.0,1.0,1,Guest Medical,0,0.0,2,0
22378,5586,"Bowling, Maria",3,Other,3.018913788,0,0,0.0,1.0,1,Liability,0,0.0,2,0
22379,5586,"Bowling, Maria",3,Other,3.018913788,0,0,0.0,1.0,1,Personal Property,0,0.0,2,0
22380,5587,"Puentes, Rick",1,Business,1.537528532,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,1,0
22381,5587,"Puentes, Rick",1,Business,1.537528532,0,0,0.0,1.0,1,Guest Medical,0,0.0,1,0
22382,5587,"Puentes, Rick",1,Business,1.537528532,0,0,0.0,1.0,1,Liability,0,0.0,1,0
22383,5587,"Puentes, Rick",1,Business,1.537528532,0,0,0.0,1.0,1,Personal Property,0,0.0,1,0
22384,5588,"Winter, Nicole",3,Humanities,3.078505096,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,2,0
22385,5588,"Winter, Nicole",3,Humanities,3.078505096,0,0,0.0,0.0,1,Guest Medical,0,0.0,2,0
22386,5588,"Winter, Nicole",3,Humanities,3.078505096,0,0,0.0,0.0,1,Liability,0,0.0,2,0
22387,5588,"Winter, Nicole",3,Humanities,3.078505096,0,0,0.0,0.0,1,Personal Property,0,0.0,2,0
22388,5589,"Walter, Kayla",3,Business,2.377122271,0,1,2.528405093,1.0,1,Additional Living Expense,0,0.0,2,0
22389,5589,"Walter, Kayla",3,Business,2.377122271,0,1,2.528405093,1.0,1,Guest Medical,0,0.0,2,0
22390,5589,"Walter, Kayla",3,Business,2.377122271,0,1,2.528405093,1.0,1,Liability,0,0.0,2,0
22391,5589,"Walter, Kayla",3,Business,2.377122271,0,1,2.528405093,1.0,1,Personal Property,0,0.0,2,0
22392,5590,"Mcmonigal, Tyler",1,Other,3.286097026,0,1,9.05243005,0.0,0,Additional Living Expense,0,0.0,1,0
22393,5590,"Mcmonigal, Tyler",1,Other,3.286097026,0,1,9.05243005,0.0,0,Guest Medical,0,0.0,1,0
22394,5590,"Mcmonigal, Tyler",1,Other,3.286097026,0,1,9.05243005,0.0,0,Liability,0,0.0,1,0
22395,5590,"Mcmonigal, Tyler",1,Other,3.286097026,0,1,9.05243005,0.0,0,Personal Property,0,0.0,1,0
22396,5591,"al-Saadeh, Insaaf",4,Humanities,2.3976365,1,0,0.0,1.0,1,Personal Property,1034,1471.712182,3,0
22397,5591,"al-Saadeh, Insaaf",4,Humanities,2.3976365,1,0,0.0,1.0,1,Additional Living Expense,0,0.0,3,1
22398,5591,"al-Saadeh, Insaaf",4,Humanities,2.3976365,1,0,0.0,1.0,1,Guest Medical,0,0.0,3,0
22399,5591,"al-Saadeh, Insaaf",4,Humanities,2.3976365,1,0,0.0,1.0,1,Liability,0,0.0,3,0
22400,5592,"el-Asad, Haazima",4,Business,1.535905036,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,3,0
22401,5592,"el-Asad, Haazima",4,Business,1.535905036,0,0,0.0,1.0,1,Guest Medical,0,0.0,3,0
22402,5592,"el-Asad, Haazima",4,Business,1.535905036,0,0,0.0,1.0,1,Liability,0,0.0,3,0
22403,5592,"el-Asad, Haazima",4,Business,1.535905036,0,0,0.0,1.0,1,Personal Property,0,0.0,3,1
22404,5593,"Duran, Jordan",4,Business,2.780558067,0,1,0.369872089,1.0,1,Personal Property,1035,798.0161696,3,0
22405,5593,"Duran, Jordan",4,Business,2.780558067,0,1,0.369872089,1.0,1,Additional Living Expense,0,0.0,3,0
22406,5593,"Duran, Jordan",4,Business,2.780558067,0,1,0.369872089,1.0,1,Guest Medical,0,0.0,3,1
22407,5593,"Duran, Jordan",4,Business,2.780558067,0,1,0.369872089,1.0,1,Liability,0,0.0,3,0
22408,5594,"el-Hameed, Hamdaan",2,Business,3.183724605,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,1,0
22409,5594,"el-Hameed, Hamdaan",2,Business,3.183724605,0,0,0.0,1.0,1,Guest Medical,0,0.0,1,0
22410,5594,"el-Hameed, Hamdaan",2,Business,3.183724605,0,0,0.0,1.0,1,Liability,0,0.0,1,0
22411,5594,"el-Hameed, Hamdaan",2,Business,3.183724605,0,0,0.0,1.0,1,Personal Property,0,0.0,1,0
22412,5595,"al-Imam, Amaani",1,Humanities,2.291362565,1,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,1
22413,5595,"al-Imam, Amaani",1,Humanities,2.291362565,1,0,0.0,0.0,1,Guest Medical,0,0.0,1,0
22414,5595,"al-Imam, Amaani",1,Humanities,2.291362565,1,0,0.0,0.0,1,Liability,0,0.0,1,0
22415,5595,"al-Imam, Amaani",1,Humanities,2.291362565,1,0,0.0,0.0,1,Personal Property,0,0.0,1,0
22416,5596,"Flemate, Janice",3,Other,2.510165385,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,2,1
22417,5596,"Flemate, Janice",3,Other,2.510165385,0,0,0.0,0.0,1,Guest Medical,0,0.0,2,0
22418,5596,"Flemate, Janice",3,Other,2.510165385,0,0,0.0,0.0,1,Liability,0,0.0,2,1
22419,5596,"Flemate, Janice",3,Other,2.510165385,0,0,0.0,0.0,1,Personal Property,0,0.0,2,0
22420,5597,"Brown, Ashton",4,Business,2.374604219,0,1,2.409879891,1.0,1,Additional Living Expense,0,0.0,3,0
22421,5597,"Brown, Ashton",4,Business,2.374604219,0,1,2.409879891,1.0,1,Guest Medical,0,0.0,3,1
22422,5597,"Brown, Ashton",4,Business,2.374604219,0,1,2.409879891,1.0,1,Liability,0,0.0,3,0
22423,5597,"Brown, Ashton",4,Business,2.374604219,0,1,2.409879891,1.0,1,Personal Property,0,0.0,3,0
22424,5598,"Choi, Sophia",2,Humanities,1.589026751,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,0
22425,5598,"Choi, Sophia",2,Humanities,1.589026751,0,0,0.0,0.0,1,Guest Medical,0,0.0,1,0
22426,5598,"Choi, Sophia",2,Humanities,1.589026751,0,0,0.0,0.0,1,Liability,0,0.0,1,0
22427,5598,"Choi, Sophia",2,Humanities,1.589026751,0,0,0.0,0.0,1,Personal Property,0,0.0,1,1
22428,5599,"Knochenmus, Sophia",1,Business,2.321213922,1,1,5.200016945,1.0,0,Additional Living Expense,0,0.0,1,0
22429,5599,"Knochenmus, Sophia",1,Business,2.321213922,1,1,5.200016945,1.0,0,Guest Medical,0,0.0,1,1
22430,5599,"Knochenmus, Sophia",1,Business,2.321213922,1,1,5.200016945,1.0,0,Liability,0,0.0,1,0
22431,5599,"Knochenmus, Sophia",1,Business,2.321213922,1,1,5.200016945,1.0,0,Personal Property,0,0.0,1,0
22432,5600,"Solomon, Andrew",2,Science,3.045836826,0,1,2.931128222,,0,Additional Living Expense,0,0.0,1,0
22433,5600,"Solomon, Andrew",2,Science,3.045836826,0,1,2.931128222,,0,Guest Medical,0,0.0,1,0
22434,5600,"Solomon, Andrew",2,Science,3.045836826,0,1,2.931128222,,0,Liability,0,0.0,1,1
22435,5600,"Solomon, Andrew",2,Science,3.045836826,0,1,2.931128222,,0,Personal Property,0,0.0,1,1
22436,5601,"Loma, Rocio",1,Other,3.395453811,0,1,4.791708004,1.0,1,Additional Living Expense,0,0.0,1,0
22437,5601,"Loma, Rocio",1,Other,3.395453811,0,1,4.791708004,1.0,1,Guest Medical,0,0.0,1,0
22438,5601,"Loma, Rocio",1,Other,3.395453811,0,1,4.791708004,1.0,1,Liability,0,0.0,1,0
22439,5601,"Loma, Rocio",1,Other,3.395453811,0,1,4.791708004,1.0,1,Personal Property,0,0.0,1,1
22440,5602,"Yoon, Dawn",3,Other,1.273074061,0,1,6.347257316,0.0,1,Additional Living Expense,0,0.0,2,0
22441,5602,"Yoon, Dawn",3,Other,1.273074061,0,1,6.347257316,0.0,1,Guest Medical,0,0.0,2,0
22442,5602,"Yoon, Dawn",3,Other,1.273074061,0,1,6.347257316,0.0,1,Liability,0,0.0,2,0
22443,5602,"Yoon, Dawn",3,Other,1.273074061,0,1,6.347257316,0.0,1,Personal Property,0,0.0,2,1
22444,5603,"Smith, Robert",2,Other,2.01408728,0,1,3.135205909,0.0,1,Additional Living Expense,0,0.0,1,0
22445,5603,"Smith, Robert",2,Other,2.01408728,0,1,3.135205909,0.0,1,Guest Medical,0,0.0,1,1
22446,5603,"Smith, Robert",2,Other,2.01408728,0,1,3.135205909,0.0,1,Liability,0,0.0,1,0
22447,5603,"Smith, Robert",2,Other,2.01408728,0,1,3.135205909,0.0,1,Personal Property,0,0.0,1,0
22448,5604,"Williams, Darrius",1,Other,1.821239318,0,1,4.953267131,0.0,0,Additional Living Expense,0,0.0,1,0
22449,5604,"Williams, Darrius",1,Other,1.821239318,0,1,4.953267131,0.0,0,Guest Medical,0,0.0,1,0
22450,5604,"Williams, Darrius",1,Other,1.821239318,0,1,4.953267131,0.0,0,Liability,0,0.0,1,1
22451,5604,"Williams, Darrius",1,Other,1.821239318,0,1,4.953267131,0.0,0,Personal Property,0,0.0,1,0
22452,5605,"Handley, Morgan",2,Science,2.954470783,1,1,0.879521855,0.0,0,Additional Living Expense,0,0.0,1,0
22453,5605,"Handley, Morgan",2,Science,2.954470783,1,1,0.879521855,0.0,0,Guest Medical,0,0.0,1,0
22454,5605,"Handley, Morgan",2,Science,2.954470783,1,1,0.879521855,0.0,0,Liability,0,0.0,1,0
22455,5605,"Handley, Morgan",2,Science,2.954470783,1,1,0.879521855,0.0,0,Personal Property,0,0.0,1,0
22456,5606,"al-Tamer, Muntasir",2,Business,1.762106618,0,0,0.0,,1,Additional Living Expense,0,0.0,1,1
22457,5606,"al-Tamer, Muntasir",2,Business,1.762106618,0,0,0.0,,1,Guest Medical,0,0.0,1,0
22458,5606,"al-Tamer, Muntasir",2,Business,1.762106618,0,0,0.0,,1,Liability,0,0.0,1,1
22459,5606,"al-Tamer, Muntasir",2,Business,1.762106618,0,0,0.0,,1,Personal Property,0,0.0,1,1
22460,5607,"Whitmore, Desmond",3,Business,3.032468666,1,0,0.0,1.0,0,Personal Property,1036,975.3340653,2,0
22461,5607,"Whitmore, Desmond",3,Business,3.032468666,1,0,0.0,1.0,0,Additional Living Expense,0,0.0,2,0
22462,5607,"Whitmore, Desmond",3,Business,3.032468666,1,0,0.0,1.0,0,Guest Medical,0,0.0,2,0
22463,5607,"Whitmore, Desmond",3,Business,3.032468666,1,0,0.0,1.0,0,Liability,0,0.0,2,1
22464,5608,"el-Zahra, Tharwa",3,Other,3.528097101,0,1,0.729496267,0.0,1,Personal Property,1037,412.2962439,2,0
22465,5608,"el-Zahra, Tharwa",3,Other,3.528097101,0,1,0.729496267,0.0,1,Additional Living Expense,0,0.0,2,1
22466,5608,"el-Zahra, Tharwa",3,Other,3.528097101,0,1,0.729496267,0.0,1,Guest Medical,0,0.0,2,1
22467,5608,"el-Zahra, Tharwa",3,Other,3.528097101,0,1,0.729496267,0.0,1,Liability,0,0.0,2,0
22468,5609,"el-Ishak, Mudrika",4,Humanities,1.176765172,1,0,0.0,0.0,0,Additional Living Expense,0,0.0,3,0
22469,5609,"el-Ishak, Mudrika",4,Humanities,1.176765172,1,0,0.0,0.0,0,Guest Medical,0,0.0,3,0
22470,5609,"el-Ishak, Mudrika",4,Humanities,1.176765172,1,0,0.0,0.0,0,Liability,0,0.0,3,1
22471,5609,"el-Ishak, Mudrika",4,Humanities,1.176765172,1,0,0.0,0.0,0,Personal Property,0,0.0,3,0
22472,5610,"Lopez, Guillermo",2,Humanities,2.764987501,0,1,1.791778341,0.0,1,Additional Living Expense,0,0.0,1,0
22473,5610,"Lopez, Guillermo",2,Humanities,2.764987501,0,1,1.791778341,0.0,1,Guest Medical,0,0.0,1,0
22474,5610,"Lopez, Guillermo",2,Humanities,2.764987501,0,1,1.791778341,0.0,1,Liability,0,0.0,1,0
22475,5610,"Lopez, Guillermo",2,Humanities,2.764987501,0,1,1.791778341,0.0,1,Personal Property,0,0.0,1,0
22476,5611,"Mendoza, Alyssa",2,Business,0.852942702,1,1,0.685871267,1.0,1,Additional Living Expense,0,0.0,1,0
22477,5611,"Mendoza, Alyssa",2,Business,0.852942702,1,1,0.685871267,1.0,1,Guest Medical,0,0.0,1,1
22478,5611,"Mendoza, Alyssa",2,Business,0.852942702,1,1,0.685871267,1.0,1,Liability,0,0.0,1,0
22479,5611,"Mendoza, Alyssa",2,Business,0.852942702,1,1,0.685871267,1.0,1,Personal Property,0,0.0,1,0
22480,5612,"al-Vaziri, Ishaaq",1,Humanities,3.625147895,1,1,6.31962981,1.0,1,Guest Medical,1038,25180.16848,1,0
22481,5612,"al-Vaziri, Ishaaq",1,Humanities,3.625147895,1,1,6.31962981,1.0,1,Personal Property,1039,2582.296162,1,0
22482,5612,"al-Vaziri, Ishaaq",1,Humanities,3.625147895,1,1,6.31962981,1.0,1,Additional Living Expense,0,0.0,1,0
22483,5612,"al-Vaziri, Ishaaq",1,Humanities,3.625147895,1,1,6.31962981,1.0,1,Liability,0,0.0,1,0
22484,5613,"el-Salame, Raheema",4,Business,2.627501698,0,0,0.0,0.0,0,Additional Living Expense,0,0.0,3,1
22485,5613,"el-Salame, Raheema",4,Business,2.627501698,0,0,0.0,0.0,0,Guest Medical,0,0.0,3,0
22486,5613,"el-Salame, Raheema",4,Business,2.627501698,0,0,0.0,0.0,0,Liability,0,0.0,3,1
22487,5613,"el-Salame, Raheema",4,Business,2.627501698,0,0,0.0,0.0,0,Personal Property,0,0.0,3,0
22488,5614,"Beck, Andrissa",5,Science,1.965058435,1,1,12.83954704,1.0,0,Additional Living Expense,0,0.0,3,0
22489,5614,"Beck, Andrissa",5,Science,1.965058435,1,1,12.83954704,1.0,0,Guest Medical,0,0.0,3,0
22490,5614,"Beck, Andrissa",5,Science,1.965058435,1,1,12.83954704,1.0,0,Liability,0,0.0,3,0
22491,5614,"Beck, Andrissa",5,Science,1.965058435,1,1,12.83954704,1.0,0,Personal Property,0,0.0,3,0
22492,5615,"Adams, Alexiss",4,Business,2.81269002,0,1,5.503589105,,0,Additional Living Expense,0,0.0,3,0
22493,5615,"Adams, Alexiss",4,Business,2.81269002,0,1,5.503589105,,0,Guest Medical,0,0.0,3,0
22494,5615,"Adams, Alexiss",4,Business,2.81269002,0,1,5.503589105,,0,Liability,0,0.0,3,0
22495,5615,"Adams, Alexiss",4,Business,2.81269002,0,1,5.503589105,,0,Personal Property,0,0.0,3,0
22496,5616,"Rardin, Jordana",4,Other,1.254260287,0,0,0.0,1.0,1,Personal Property,1040,514.6495581,3,0
22497,5616,"Rardin, Jordana",4,Other,1.254260287,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,3,1
22498,5616,"Rardin, Jordana",4,Other,1.254260287,0,0,0.0,1.0,1,Guest Medical,0,0.0,3,0
22499,5616,"Rardin, Jordana",4,Other,1.254260287,0,0,0.0,1.0,1,Liability,0,0.0,3,0
22500,5617,"al-Sinai, Randa",2,Science,2.212124386,0,1,0.52223008,1.0,0,Additional Living Expense,0,0.0,1,0
22501,5617,"al-Sinai, Randa",2,Science,2.212124386,0,1,0.52223008,1.0,0,Guest Medical,0,0.0,1,0
22502,5617,"al-Sinai, Randa",2,Science,2.212124386,0,1,0.52223008,1.0,0,Liability,0,0.0,1,0
22503,5617,"al-Sinai, Randa",2,Science,2.212124386,0,1,0.52223008,1.0,0,Personal Property,0,0.0,1,0
22504,5618,"Juan, Briana",3,Business,1.495698453,0,1,3.864480644,0.0,1,Additional Living Expense,0,0.0,2,0
22505,5618,"Juan, Briana",3,Business,1.495698453,0,1,3.864480644,0.0,1,Guest Medical,0,0.0,2,1
22506,5618,"Juan, Briana",3,Business,1.495698453,0,1,3.864480644,0.0,1,Liability,0,0.0,2,0
22507,5618,"Juan, Briana",3,Business,1.495698453,0,1,3.864480644,0.0,1,Personal Property,0,0.0,2,0
22508,5619,"Myer, Synquiss",2,Humanities,2.311790798,0,0,0.0,0.0,0,Additional Living Expense,0,0.0,1,1
22509,5619,"Myer, Synquiss",2,Humanities,2.311790798,0,0,0.0,0.0,0,Guest Medical,0,0.0,1,0
22510,5619,"Myer, Synquiss",2,Humanities,2.311790798,0,0,0.0,0.0,0,Liability,0,0.0,1,0
22511,5619,"Myer, Synquiss",2,Humanities,2.311790798,0,0,0.0,0.0,0,Personal Property,0,0.0,1,0
22512,5620,"Redbird, Sydney",2,Business,2.193539565,0,0,0.0,0.0,1,Additional Living Expense,1041,2170.988014,1,0
22513,5620,"Redbird, Sydney",2,Business,2.193539565,0,0,0.0,0.0,1,Guest Medical,0,0.0,1,1
22514,5620,"Redbird, Sydney",2,Business,2.193539565,0,0,0.0,0.0,1,Liability,0,0.0,1,0
22515,5620,"Redbird, Sydney",2,Business,2.193539565,0,0,0.0,0.0,1,Personal Property,0,0.0,1,0
22516,5621,"Whitley, Allysa",1,Humanities,3.325309009,0,0,0.0,0.0,0,Additional Living Expense,0,0.0,1,0
22517,5621,"Whitley, Allysa",1,Humanities,3.325309009,0,0,0.0,0.0,0,Guest Medical,0,0.0,1,0
22518,5621,"Whitley, Allysa",1,Humanities,3.325309009,0,0,0.0,0.0,0,Liability,0,0.0,1,1
22519,5621,"Whitley, Allysa",1,Humanities,3.325309009,0,0,0.0,0.0,0,Personal Property,0,0.0,1,0
22520,5622,"Maes, Cassandra",1,Business,3.039988804,0,1,3.013002641,1.0,1,Additional Living Expense,0,0.0,1,1
22521,5622,"Maes, Cassandra",1,Business,3.039988804,0,1,3.013002641,1.0,1,Guest Medical,0,0.0,1,0
22522,5622,"Maes, Cassandra",1,Business,3.039988804,0,1,3.013002641,1.0,1,Liability,0,0.0,1,0
22523,5622,"Maes, Cassandra",1,Business,3.039988804,0,1,3.013002641,1.0,1,Personal Property,0,0.0,1,1
22524,5623,"Medina, Blanca",5,Science,1.528269258,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,3,0
22525,5623,"Medina, Blanca",5,Science,1.528269258,0,0,0.0,0.0,1,Guest Medical,0,0.0,3,0
22526,5623,"Medina, Blanca",5,Science,1.528269258,0,0,0.0,0.0,1,Liability,0,0.0,3,0
22527,5623,"Medina, Blanca",5,Science,1.528269258,0,0,0.0,0.0,1,Personal Property,0,0.0,3,0
22528,5624,"Andrew, Koua",2,Business,2.708840741,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,0
22529,5624,"Andrew, Koua",2,Business,2.708840741,0,0,0.0,0.0,1,Guest Medical,0,0.0,1,1
22530,5624,"Andrew, Koua",2,Business,2.708840741,0,0,0.0,0.0,1,Liability,0,0.0,1,0
22531,5624,"Andrew, Koua",2,Business,2.708840741,0,0,0.0,0.0,1,Personal Property,0,0.0,1,0
22532,5625,"Gesick, Christian",1,Humanities,2.91525928,0,0,0.0,0.0,0,Additional Living Expense,1042,5602.082447,1,0
22533,5625,"Gesick, Christian",1,Humanities,2.91525928,0,0,0.0,0.0,0,Guest Medical,0,0.0,1,0
22534,5625,"Gesick, Christian",1,Humanities,2.91525928,0,0,0.0,0.0,0,Liability,0,0.0,1,0
22535,5625,"Gesick, Christian",1,Humanities,2.91525928,0,0,0.0,0.0,0,Personal Property,0,0.0,1,0
22536,5626,"Lawson, Siale",3,Business,2.132747701,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,2,0
22537,5626,"Lawson, Siale",3,Business,2.132747701,0,0,0.0,1.0,1,Guest Medical,0,0.0,2,0
22538,5626,"Lawson, Siale",3,Business,2.132747701,0,0,0.0,1.0,1,Liability,0,0.0,2,0
22539,5626,"Lawson, Siale",3,Business,2.132747701,0,0,0.0,1.0,1,Personal Property,0,0.0,2,0
22540,5627,"Villano, Winston",1,Other,3.763164637,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,0
22541,5627,"Villano, Winston",1,Other,3.763164637,0,0,0.0,0.0,1,Guest Medical,0,0.0,1,0
22542,5627,"Villano, Winston",1,Other,3.763164637,0,0,0.0,0.0,1,Liability,0,0.0,1,0
22543,5627,"Villano, Winston",1,Other,3.763164637,0,0,0.0,0.0,1,Personal Property,0,0.0,1,0
22544,5628,"Rowe, Juaquin",3,Other,1.816863767,0,1,9.583720423,1.0,0,Additional Living Expense,0,0.0,2,0
22545,5628,"Rowe, Juaquin",3,Other,1.816863767,0,1,9.583720423,1.0,0,Guest Medical,0,0.0,2,0
22546,5628,"Rowe, Juaquin",3,Other,1.816863767,0,1,9.583720423,1.0,0,Liability,0,0.0,2,0
22547,5628,"Rowe, Juaquin",3,Other,1.816863767,0,1,9.583720423,1.0,0,Personal Property,0,0.0,2,1
22548,5629,"Yost, Alexis",3,Science,3.048058309,0,1,5.563000868,0.0,1,Liability,1043,5368.041702,2,0
22549,5629,"Yost, Alexis",3,Science,3.048058309,0,1,5.563000868,0.0,1,Additional Living Expense,0,0.0,2,0
22550,5629,"Yost, Alexis",3,Science,3.048058309,0,1,5.563000868,0.0,1,Guest Medical,0,0.0,2,1
22551,5629,"Yost, Alexis",3,Science,3.048058309,0,1,5.563000868,0.0,1,Personal Property,0,0.0,2,1
22552,5630,"Yuen, Yvesvince",4,Humanities,1.464694939,0,1,2.731729252,1.0,0,Additional Living Expense,0,0.0,3,1
22553,5630,"Yuen, Yvesvince",4,Humanities,1.464694939,0,1,2.731729252,1.0,0,Guest Medical,0,0.0,3,1
22554,5630,"Yuen, Yvesvince",4,Humanities,1.464694939,0,1,2.731729252,1.0,0,Liability,0,0.0,3,0
22555,5630,"Yuen, Yvesvince",4,Humanities,1.464694939,0,1,2.731729252,1.0,0,Personal Property,0,0.0,3,0
22556,5631,"Pollitt, Philong",3,Humanities,2.942843573,0,0,0.0,0.0,1,Additional Living Expense,0,0.0,2,0
22557,5631,"Pollitt, Philong",3,Humanities,2.942843573,0,0,0.0,0.0,1,Guest Medical,0,0.0,2,0
22558,5631,"Pollitt, Philong",3,Humanities,2.942843573,0,0,0.0,0.0,1,Liability,0,0.0,2,0
22559,5631,"Pollitt, Philong",3,Humanities,2.942843573,0,0,0.0,0.0,1,Personal Property,0,0.0,2,0
22560,5632,"Lee, Briana",3,Science,2.196051778,0,1,7.788594588,1.0,0,Additional Living Expense,0,0.0,2,0
22561,5632,"Lee, Briana",3,Science,2.196051778,0,1,7.788594588,1.0,0,Guest Medical,0,0.0,2,0
22562,5632,"Lee, Briana",3,Science,2.196051778,0,1,7.788594588,1.0,0,Liability,0,0.0,2,0
22563,5632,"Lee, Briana",3,Science,2.196051778,0,1,7.788594588,1.0,0,Personal Property,0,0.0,2,0
22564,5633,"Dark, Erin",3,Business,3.110499984,0,0,0.0,,1,Additional Living Expense,0,0.0,2,0
22565,5633,"Dark, Erin",3,Business,3.110499984,0,0,0.0,,1,Guest Medical,0,0.0,2,1
22566,5633,"Dark, Erin",3,Business,3.110499984,0,0,0.0,,1,Liability,0,0.0,2,0
22567,5633,"Dark, Erin",3,Business,3.110499984,0,0,0.0,,1,Personal Property,0,0.0,2,0
22568,5634,"Yazzie, Mikayla",3,Business,3.071260562,0,1,1.455026167,1.0,0,Additional Living Expense,0,0.0,2,0
22569,5634,"Yazzie, Mikayla",3,Business,3.071260562,0,1,1.455026167,1.0,0,Guest Medical,0,0.0,2,0
22570,5634,"Yazzie, Mikayla",3,Business,3.071260562,0,1,1.455026167,1.0,0,Liability,0,0.0,2,0
22571,5634,"Yazzie, Mikayla",3,Business,3.071260562,0,1,1.455026167,1.0,0,Personal Property,0,0.0,2,0
22572,5635,"al-Hadi, Jameel",4,Humanities,2.979632158,1,0,0.0,0.0,0,Additional Living Expense,0,0.0,3,0
22573,5635,"al-Hadi, Jameel",4,Humanities,2.979632158,1,0,0.0,0.0,0,Guest Medical,0,0.0,3,1
22574,5635,"al-Hadi, Jameel",4,Humanities,2.979632158,1,0,0.0,0.0,0,Liability,0,0.0,3,0
22575,5635,"al-Hadi, Jameel",4,Humanities,2.979632158,1,0,0.0,0.0,0,Personal Property,0,0.0,3,0
22576,5636,"Burkley, Jaquay",2,Humanities,0.587103392,1,0,0.0,0.0,1,Personal Property,1044,1034.683311,1,0
22577,5636,"Burkley, Jaquay",2,Humanities,0.587103392,1,0,0.0,0.0,1,Additional Living Expense,0,0.0,1,0
22578,5636,"Burkley, Jaquay",2,Humanities,0.587103392,1,0,0.0,0.0,1,Guest Medical,0,0.0,1,0
22579,5636,"Burkley, Jaquay",2,Humanities,0.587103392,1,0,0.0,0.0,1,Liability,0,0.0,1,0
22580,5637,"Porter, Krystin",3,Other,3.374955087,0,1,5.785893938,0.0,1,Additional Living Expense,0,0.0,2,0
22581,5637,"Porter, Krystin",3,Other,3.374955087,0,1,5.785893938,0.0,1,Guest Medical,0,0.0,2,0
22582,5637,"Porter, Krystin",3,Other,3.374955087,0,1,5.785893938,0.0,1,Liability,0,0.0,2,0
22583,5637,"Porter, Krystin",3,Other,3.374955087,0,1,5.785893938,0.0,1,Personal Property,0,0.0,2,1
22584,5638,"Padilla, Shawnia",2,Humanities,3.046861351,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,1,0
22585,5638,"Padilla, Shawnia",2,Humanities,3.046861351,0,0,0.0,1.0,1,Guest Medical,0,0.0,1,0
22586,5638,"Padilla, Shawnia",2,Humanities,3.046861351,0,0,0.0,1.0,1,Liability,0,0.0,1,0
22587,5638,"Padilla, Shawnia",2,Humanities,3.046861351,0,0,0.0,1.0,1,Personal Property,0,0.0,1,0
22588,5639,"Mondragon, Clayton",2,Other,3.684962528,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,1,0
22589,5639,"Mondragon, Clayton",2,Other,3.684962528,0,0,0.0,1.0,1,Guest Medical,0,0.0,1,0
22590,5639,"Mondragon, Clayton",2,Other,3.684962528,0,0,0.0,1.0,1,Liability,0,0.0,1,0
22591,5639,"Mondragon, Clayton",2,Other,3.684962528,0,0,0.0,1.0,1,Personal Property,0,0.0,1,1
22592,5640,"el-Majid, Taaliba",1,Other,2.296185516,0,1,2.281383688,0.0,1,Additional Living Expense,0,0.0,1,0
22593,5640,"el-Majid, Taaliba",1,Other,2.296185516,0,1,2.281383688,0.0,1,Guest Medical,0,0.0,1,0
22594,5640,"el-Majid, Taaliba",1,Other,2.296185516,0,1,2.281383688,0.0,1,Liability,0,0.0,1,0
22595,5640,"el-Majid, Taaliba",1,Other,2.296185516,0,1,2.281383688,0.0,1,Personal Property,0,0.0,1,0
22596,5641,"Trapp, Kyler",3,Other,1.952764281,0,0,0.0,1.0,1,Additional Living Expense,0,0.0,2,0
22597,5641,"Trapp, Kyler",3,Other,1.952764281,0,0,0.0,1.0,1,Guest Medical,0,0.0,2,1
22598,5641,"Trapp, Kyler",3,Other,1.952764281,0,0,0.0,1.0,1,Liability,0,0.0,2,0
22599,5641,"Trapp, Kyler",3,Other,1.952764281,0,0,0.0,1.0,1,Personal Property,0,0.0,2,0
22600,5642,"Mills, Rashad",4,Humanities,1.765768998,0,1,3.367594864,0.0,1,Additional Living Expense,0,0.0,3,0
22601,5642,"Mills, Rashad",4,Humanities,1.765768998,0,1,3.367594864,0.0,1,Guest Medical,0,0.0,3,0
